gene1.1	gene1_v1.1
gene_c23_15790V3.1	gene_c23_15790V1.1
gene_c23_1580V3.1	gene_c23_1580V1.1
gene_c23_15810V3.1	gene_c23_15810V1.1
gene_c23_15820V3.1	gene_c23_15820V1.1
gene_c23_15850V3.1	
gene_c23_15870V3.1	gene_c23_15870V1.1
gene_c23_15880V3.1	
gene_c23_15890V3.1	gene_c23_15890V1.1
gene_c23_15920V3.1	gene_c23_15920V1.1
gene_c23_15940V3.1	gene_c23_15940V1.1
gene_c23_15950V3.1	gene_c23_15950V1.1
gene_c23_15970V3.1	gene_c23_15970V1.1
gene_c23_15980V3.1	gene_c23_15980V1.1
gene_c23_16010V3.1	gene_c23_16010V1.1
gene_c23_16120V3.1	gene_c23_16120V1.1
gene_c23_16130V3.1	gene_c23_16130V1.1
gene_c23_16170V3.1	gene_c23_16170V1.1
gene_c23_16180V3.1	
gene_c23_1620V3.1	gene_c23_1620V1.1
gene_c23_16220V3.1	gene_c23_16220V1.1
gene_c23_16221V3.1	
gene_c23_16240V3.1	gene_c23_16240V1.1
gene_c23_16260V3.1	gene_c23_16260V1.1
gene_c23_16280V3.1	
gene_c23_16290V3.1	gene_c23_16290V1.1
gene_c23_1630V3.1	gene_c23_1630V1.1
gene_c23_16310V3.1	gene_c23_16310V1.1
gene_c23_16320V3.1	gene_c23_16320V1.1
gene_c23_16430V3.1	gene_c23_16430V1.1
gene_c23_16450V3.1	
gene_c23_16470V3.1	gene_c23_16470V1.1
gene_c23_16480V3.1	gene_c23_16480V1.1
gene_c23_16490V3.1	gene_c23_16490V1.1
gene_c23_1650V3.1	gene_c23_1650V1.1
gene_c23_16510V3.1	gene_c23_16510V1.1
gene_c23_1651V3.1	
gene_c23_16520V3.1	gene_c23_16520V1.1
gene_c23_16530V3.1	gene_c23_16530V1.1
gene_c23_16570V3.1	gene_c23_16570V1.1
gene_c23_16590V3.1	gene_c23_16590V1.1
gene_c23_16600V3.1	gene_c23_16600V1.1
gene_c23_16640V3.1	gene_c23_16640V1.1
gene_c23_16670V3.1	gene_c23_16670V1.1
gene_c23_16693V3.1	
gene_c23_16750V3.1	gene_c23_16750V1.1
gene_c23_16828V3.1	
gene_c23_16850V3.1	
gene_c23_16860V3.1	gene_c23_16860V1.1
gene_c23_16870V3.1	gene_c23_16870V1.1
gene_c23_16880V3.1	gene_c23_16880V1.1
gene_c23_16910V3.1	gene_c23_16910V1.1
gene_c23_16920V3.1	gene_c23_16920V1.1
gene_c23_16939V3.1	
gene_c23_16940V3.1	gene_c23_16940V1.1
gene_c23_16950V3.1	gene_c23_16950V1.1
gene_c23_16960V3.1	gene_c23_16960V1.1
gene_c23_17000V3.1	gene_c23_17000V1.1
gene_c23_17020V3.1	gene_c23_17020V1.1
gene_c23_17030V3.1	gene_c23_17030V1.1
gene_c23_17040V3.1	gene_c23_17040V1.1
gene_c23_17060V3.1	gene_c23_17060V1.1
gene_c23_17080V3.1	gene_c23_17080V1.1
gene_c23_17090V3.1	gene_c23_17090V1.1
gene_c23_170V3.1	gene_c23_170V1.1
gene_c23_17120V3.1	gene_c23_17120V1.1
gene_c23_17130V3.1	gene_c23_17130V1.1
gene_c23_17140V3.1	gene_c23_17140V1.1
gene_c23_17150V3.1	gene_c23_17150V1.1
gene_c23_17210V3.1	gene_c23_17210V1.1
gene_c23_17230V3.1	gene_c23_17230V1.1
gene_c23_17260V3.1	gene_c23_17260V1.1
gene_c23_17280V3.1	gene_c23_17280V1.1
gene_c23_17290V3.1	gene_c23_17290V1.1
gene_c23_17300V3.1	gene_c23_17300V1.1
gene_c23_17310V3.1	gene_c23_17310V1.1
gene_c23_17330V3.1	gene_c23_17330V1.1
gene_c23_17360V3.1	gene_c23_17360V1.1
gene_c23_17400V3.1	gene_c23_17400V1.1
gene_c23_1740V3.1	gene_c23_1740V1.1
gene_c23_17418V3.1	
gene_c23_17430V3.1	gene_c23_17430V1.1
gene_c23_17450V3.1	gene_c23_17450V1.1
gene_c23_17460V3.1	gene_c23_17460V1.1
gene_c23_17550V3.1	gene_c23_17550V1.1
gene_c23_17570V3.1	gene_c23_17570V1.1
gene_c23_17590V3.1	gene_c23_17590V1.1
gene_c23_17630V3.1	gene_c23_17630V1.1
gene_c23_17640V3.1	gene_c23_17640V1.1
gene_c23_17650V3.1	gene_c23_17650V1.1
gene_c23_17660V3.1	gene_c23_17660V1.1
gene_c23_17670V3.1	gene_c23_17670V1.1
gene_c23_17680V3.1	gene_c23_17680V1.1
gene_c23_17690V3.1	gene_c23_17690V1.1
gene_c23_17720V3.1	
gene_c23_17740V3.1	gene_c23_17740V1.1
gene_c23_17770V3.1	gene_c23_17770V1.1
gene_c23_1780V3.1	gene_c23_1780V1.1
gene_c23_17830V3.1	gene_c23_17830V1.1
gene_c23_17890V3.1	gene_c23_17890V1.1
gene_c23_17910V3.1	gene_c23_17910V1.1
gene_c23_17930V3.1	gene_c23_17930V1.1
gene_c23_17960V3.1	gene_c23_17960V1.1
gene_c23_17980V3.1	gene_c23_17980V1.1
gene_c23_18010V3.1	gene_c23_18010V1.1
gene_c23_18060V3.1	gene_c23_18060V1.1
gene_c23_18080V3.1	gene_c23_18080V1.1
gene_c23_18090V3.1	gene_c23_18090V1.1
gene_c23_18091V3.1	
gene_c23_180V3.1	gene_c23_180V1.1
gene_c23_18100V3.1	gene_c23_18100V1.1
gene_c23_1810V3.1	gene_c23_1810V1.1
gene_c23_18110V3.1	gene_c23_18110V1.1
gene_c23_18120V3.1	gene_c23_18120V1.1
gene_c23_18130V3.1	gene_c23_18130V1.1
gene_c23_18140V3.1	gene_c23_18140V1.1
gene_c23_18160V3.1	gene_c23_18160V1.1
gene_c23_18170V3.1	gene_c23_18170V1.1
gene_c23_18180V3.1	gene_c23_18180V1.1
gene_c23_18200V3.1	gene_c23_18200V1.1
gene_c23_18210V3.1	gene_c23_18210V1.1
gene_c23_18220V3.1	gene_c23_18220V1.1
gene_c23_18240V3.1	gene_c23_18240V1.1
gene_c23_18257V3.1	
gene_c23_18280V3.1	gene_c23_18280V1.1
gene_c23_18290V3.1	gene_c23_18290V1.1
gene_c23_18300V3.1	gene_c23_18300V1.1
gene_c23_18320V3.1	gene_c23_18320V1.1
gene_c23_18340V3.1	gene_c23_18340V1.1
gene_c23_18360V3.1	gene_c23_18360V1.1
gene_c23_18370V3.1	gene_c23_18370V1.1
gene_c23_18380V3.1	gene_c23_18380V1.1
gene_c23_18410V3.1	gene_c23_18410V1.1
gene_c23_18420V3.1	gene_c23_18420V1.1
gene_c23_18430V3.1	gene_c23_18430V1.1
gene_c23_18440V3.1	gene_c23_18440V1.1
gene_c23_18480V3.1	gene_c23_18480V1.1
gene_c23_18510V3.1	gene_c23_18510V1.1
gene_c23_18520V3.1	gene_c23_18520V1.1
gene_c23_18540V3.1	gene_c23_18540V1.1
gene_c23_18560V3.1	gene_c23_18560V1.1
gene_c23_1860V3.1	gene_c23_1860V1.1
gene_c23_18630V3.1	gene_c23_18630V1.1
gene_c23_18650V3.1	gene_c23_18650V1.1
gene_c23_18680V3.1	gene_c23_18680V1.1
gene_c23_18690V3.1	
gene_c23_18740V3.1	gene_c23_18740V1.1
gene_c23_18760V3.1	gene_c23_18760V1.1
gene_c23_18780V3.1	gene_c23_18780V1.1
gene_c23_18800V3.1	gene_c23_18800V1.1
gene_c23_18810V3.1	gene_c23_18810V1.1
gene_c23_18880V3.1	gene_c23_18880V1.1
gene_c23_18900V3.1	gene_c23_18900V1.1
gene_c23_1890V3.1	gene_c23_1890V1.1
gene_c23_18910V3.1	gene_c23_18910V1.1
gene_c23_18930V3.1	gene_c23_18930V1.1
gene_c23_18960V3.1	gene_c23_18960V1.1
gene_c23_18990V3.1	gene_c23_18990V1.1
gene_c23_19000V3.1	gene_c23_19000V1.1
gene_c23_19020V3.1	gene_c23_19020V1.1
gene_c23_19030V3.1	gene_c23_19030V1.1
gene_c23_19050V3.1	gene_c23_19050V1.1
gene_c23_19060V3.1	gene_c23_19060V1.1
gene_c23_19070V3.1	
gene_c23_19100V3.1	gene_c23_19100V1.1
gene_c23_1910V3.1	gene_c23_1910V1.1
gene_c23_1911V3.1	
gene_c23_19120V3.1	
gene_c23_19130V3.1	gene_c23_19130V1.1
gene_c23_19140V3.1	gene_c23_19140V1.1
gene_c23_19160V3.1	gene_c23_19160V1.1
gene_c23_19210V3.1	gene_c23_19210V1.1
gene_c23_19230V3.1	gene_c23_19230V1.1
gene_c23_19250V3.1	gene_c23_19250V1.1
gene_c23_19260V3.1	gene_c23_19260V1.1
gene_c23_19320V3.1	gene_c23_19320V1.1
gene_c23_19331V3.1	
gene_c23_19350V3.1	gene_c23_19350V1.1
gene_c23_19370V3.1	gene_c23_19370V1.1
gene_c23_19371V3.1	
gene_c23_19400V3.1	gene_c23_19400V1.1
gene_c23_19420V3.1	gene_c23_19420V1.1
gene_c23_19470V3.1	gene_c23_19470V1.1
gene_c23_19500V3.1	gene_c23_19500V1.1
gene_c23_19549V3.1	
gene_c23_19572V3.1	
gene_c23_19630V3.1	gene_c23_19630V1.1
gene_c23_19650V3.1	
gene_c23_19680V3.1	gene_c23_19680V1.1
gene_c23_19710V3.1	gene_c23_19710V1.1
gene_c23_19720V3.1	gene_c23_19720V1.1
gene_c23_1972V3.1	
gene_c23_19730V3.1	gene_c23_19730V1.1
gene_c23_19750V3.1	gene_c23_19750V1.1
gene_c23_19770V3.1	gene_c23_19770V1.1
gene_c23_19790V3.1	gene_c23_19790V1.1
gene_c23_1980V3.1	gene_c23_1980V1.1
gene_c23_19830V3.1	gene_c23_19830V1.1
gene_c23_19840V3.1	gene_c23_19840V1.1
gene_c23_1990V3.1	
gene_c23_19910V3.1	gene_c23_19910V1.1
gene_c23_19930V3.1	gene_c23_19930V1.1
gene_c23_19980V3.1	gene_c23_19980V1.1
gene_c23_19990V3.1	
gene_c23_20060V3.1	gene_c23_20060V1.1
gene_c23_20070V3.1	gene_c23_20070V1.1
gene_c23_20080V3.1	gene_c23_20080V1.1
gene_c23_20096V3.1	
gene_c23_2010V3.1	gene_c23_2010V1.1
gene_c23_20110V3.1	gene_c23_20110V1.1
gene_c23_20180V3.1	gene_c23_20180V1.1
gene_c23_20200V3.1	gene_c23_20200V1.1
gene_c23_20210V3.1	gene_c23_20210V1.1
gene_c23_20220V3.1	gene_c23_20220V1.1
gene_c23_20240V3.1	gene_c23_20240V1.1
gene_c23_20250V3.1	gene_c23_20250V1.1
gene_c23_20260V3.1	gene_c23_20260V1.1
gene_c23_20330V3.1	gene_c23_20330V1.1
gene_c23_20350V3.1	gene_c23_20350V1.1
gene_c23_20370V3.1	gene_c23_20370V1.1
gene_c23_20400V3.1	gene_c23_20400V1.1
gene_c23_20410V3.1	gene_c23_20410V1.1
gene_c23_20469V3.1	
gene_c23_20480V3.1	gene_c23_20480V1.1
gene_c23_20490V3.1	gene_c23_20490V1.1
gene_c23_20510V3.1	gene_c23_20510V1.1
gene_c23_20530V3.1	gene_c23_20530V1.1
gene_c23_20550V3.1	gene_c23_20550V1.1
gene_c23_20580V3.1	gene_c23_20580V1.1
gene_c23_20590V3.1	gene_c23_20590V1.1
gene_c23_2060V3.1	gene_c23_2060V1.1
gene_c23_2063V3.1	
gene_c23_20700V3.1	gene_c23_20700V1.1
gene_c23_20710V3.1	gene_c23_20710V1.1
gene_c23_20720V3.1	gene_c23_20720V1.1
gene_c23_20740V3.1	gene_c23_20740V1.1
gene_c23_20750V3.1	gene_c23_20750V1.1
gene_c23_20760V3.1	gene_c23_20760V1.1
gene_c23_20770V3.1	gene_c23_20770V1.1
gene_c23_20800V3.1	gene_c23_20800V1.1
gene_c23_20810V3.1	gene_c23_20810V1.1
gene_c23_20820V3.1	gene_c23_20820V1.1
gene_c23_20840V3.1	gene_c23_20840V1.1
gene_c23_20850V3.1	gene_c23_20850V1.1
gene_c23_20880V3.1	gene_c23_20880V1.1
gene_c23_20890V3.1	gene_c23_20890V1.1
gene_c23_20900V3.1	gene_c23_20900V1.1
gene_c23_20910V3.1	gene_c23_20910V1.1
gene_c23_21010V3.1	gene_c23_21010V1.1
gene_c23_21020V3.1	gene_c23_21020V1.1
gene_c23_21040V3.1	gene_c23_21040V1.1
gene_c23_21050V3.1	gene_c23_21050V1.1
gene_c23_21090V3.1	gene_c23_21090V1.1
gene_c23_21120V3.1	gene_c23_21120V1.1
gene_c23_21190V3.1	gene_c23_21190V1.1
gene_c23_21230V3.1	gene_c23_21230V1.1
gene_c23_21240V3.1	gene_c23_21240V1.1
gene_c23_21270V3.1	gene_c23_21270V1.1
gene_c23_21280V3.1	gene_c23_21280V1.1
gene_c23_21390V3.1	gene_c23_21390V1.1
gene_c23_21400V3.1	gene_c23_21400V1.1
gene_c23_21430V3.1	gene_c23_21430V1.1
gene_c23_21450V3.1	gene_c23_21450V1.1
gene_c23_21470V3.1	
gene_c23_21477V3.1	
gene_c23_21510V3.1	gene_c23_21510V1.1
gene_c23_21520V3.1	gene_c23_21520V1.1
gene_c23_21530V3.1	gene_c23_21530V1.1
gene_c23_21540V3.1	gene_c23_21540V1.1
gene_c23_21570V3.1	gene_c23_21570V1.1
gene_c23_21590V3.1	gene_c23_21590V1.1
gene_c23_21600V3.1	gene_c23_21600V1.1
gene_c23_2160V3.1	gene_c23_2160V1.1
gene_c23_21610V3.1	gene_c23_21610V1.1
gene_c23_21620V3.1	gene_c23_21620V1.1
gene_c23_21630V3.1	gene_c23_21630V1.1
gene_c23_21640V3.1	gene_c23_21640V1.1
gene_c23_21650V3.1	gene_c23_21650V1.1
gene_c23_21660V3.1	gene_c23_21660V1.1
gene_c23_21680V3.1	gene_c23_21680V1.1
gene_c23_21700V3.1	gene_c23_21700V1.1
gene_c23_21730V3.1	gene_c23_21730V1.1
gene_c23_21740V3.1	gene_c23_21740V1.1
gene_c23_21750V3.1	gene_c23_21750V1.1
gene_c23_21770V3.1	gene_c23_21770V1.1
gene_c23_21779V3.1	
gene_c23_21780V3.1	gene_c23_21780V1.1
gene_c23_21798V3.1	
gene_c23_21800V3.1	gene_c23_21800V1.1
gene_c23_21830V3.1	gene_c23_21830V1.1
gene_c23_21840V3.1	gene_c23_21840V1.1
gene_c23_21850V3.1	gene_c23_21850V1.1
gene_c23_21860V3.1	gene_c23_21860V1.1
gene_c23_21870V3.1	gene_c23_21870V1.1
gene_c23_21880V3.1	gene_c23_21880V1.1
gene_c23_21900V3.1	gene_c23_21900V1.1
gene_c23_2190V3.1	gene_c23_2190V1.1
gene_c23_21920V3.1	gene_c23_21920V1.1
gene_c23_21930V3.1	gene_c23_21930V1.1
gene_c23_21950V3.1	gene_c23_21950V1.1
gene_c23_21960V3.1	
gene_c23_21980V3.1	gene_c23_21980V1.1
gene_c23_22000V3.1	gene_c23_22000V1.1
gene_c23_22010V3.1	gene_c23_22010V1.1
gene_c23_22030V3.1	gene_c23_22030V1.1
gene_c23_22040V3.1	gene_c23_22040V1.1
gene_c23_22050V3.1	gene_c23_22050V1.1
gene_c23_22060V3.1	gene_c23_22060V1.1
gene_c23_22070V3.1	gene_c23_22070V1.1
gene_c23_22080V3.1	
gene_c23_220V3.1	gene_c23_220V1.1
gene_c23_2210V3.1	
gene_c23_22110V3.1	
gene_c23_22130V3.1	gene_c23_22130V1.1
gene_c23_22150V3.1	gene_c23_22150V1.1
gene_c23_22170V3.1	gene_c23_22170V1.1
gene_c23_22180V3.1	gene_c23_22180V1.1
gene_c23_22190V3.1	gene_c23_22190V1.1
gene_c23_22200V3.1	gene_c23_22200V1.1
gene_c23_22220V3.1	gene_c23_22220V1.1
gene_c23_22230V3.1	gene_c23_22230V1.1
gene_c23_22260V3.1	gene_c23_22260V1.1
gene_c23_22280V3.1	gene_c23_22280V1.1
gene_c23_22290V3.1	gene_c23_22290V1.1
gene_c23_2230V3.1	gene_c23_2230V1.1
gene_c23_22310V3.1	gene_c23_22310V1.1
gene_c23_22320V3.1	gene_c23_22320V1.1
gene_c23_22360V3.1	gene_c23_22360V1.1
gene_c23_2240V3.1	gene_c23_2240V1.1
gene_c23_22450V3.1	gene_c23_22450V1.1
gene_c23_22490V3.1	gene_c23_22490V1.1
gene_c23_22498V3.1	
gene_c23_22500V3.1	gene_c23_22500V1.1
gene_c23_2250V3.1	gene_c23_2250V1.1
gene_c23_2252V3.1	
gene_c23_22550V3.1	gene_c23_22550V1.1
gene_c23_22690V3.1	gene_c23_22690V1.1
gene_c23_22700V3.1	gene_c23_22700V1.1
gene_c23_2270V3.1	gene_c23_2270V1.1
gene_c23_22710V3.1	gene_c23_22710V1.1
gene_c23_230V3.1	gene_c23_230V1.1
gene_c23_2409V3.1	
gene_c23_240V3.1	gene_c23_240V1.1
gene_c23_2470V3.1	gene_c23_2470V1.1
gene_c23_2500V3.1	gene_c23_2500V1.1
gene_c23_2580V3.1	gene_c23_2580V1.1
gene_c23_2610V3.1	gene_c23_2610V1.1
gene_c23_2628V3.1	
gene_c23_2640V3.1	gene_c23_2640V1.1
gene_c23_2660V3.1	gene_c23_2660V1.1
gene_c23_2670V3.1	gene_c23_2670V1.1
gene_c23_2680V3.1	gene_c23_2680V1.1
gene_c23_270V3.1	
gene_c23_2730V3.1	gene_c23_2730V1.1
gene_c23_2820V3.1	gene_c23_2820V1.1
gene_c23_2830V3.1	gene_c23_2830V1.1
gene_c23_2840V3.1	gene_c23_2840V1.1
gene_c23_2850V3.1	gene_c23_2850V1.1
gene_c23_2860V3.1	gene_c23_2860V1.1
gene_c23_2880V3.1	gene_c23_2880V1.1
gene_c23_2890V3.1	gene_c23_2890V1.1
gene_c23_2900V3.1	gene_c23_2900V1.1
gene_c23_2910V3.1	gene_c23_2910V1.1
gene_c23_2930V3.1	gene_c23_2930V1.1
gene_c23_2940V3.1	gene_c23_2940V1.1
gene_c23_2990V3.1	gene_c23_2990V1.1
gene_c23_300V3.1	gene_c23_300V1.1
gene_c23_3010V3.1	gene_c23_3010V1.1
gene_c23_3290V3.1	gene_c23_3290V1.1
gene_c23_3390V3.1	gene_c23_3390V1.1
gene_c23_3410V3.1	gene_c23_3410V1.1
gene_c23_3415V3.1	
gene_c23_3420V3.1	gene_c23_3420V1.1
gene_c23_3430V3.1	gene_c23_3430V1.1
gene_c23_3437V3.1	
gene_c23_3440V3.1	gene_c23_3440V1.1
gene_c23_3450V3.1	gene_c23_3450V1.1
gene_c23_3470V3.1	gene_c23_3470V1.1
gene_c23_350V3.1	gene_c23_350V1.1
gene_c23_3520V3.1	gene_c23_3520V1.1
gene_c23_3650V3.1	gene_c23_3650V1.1
gene_c23_3660V3.1	gene_c23_3660V1.1
gene_c23_3680V3.1	gene_c23_3680V1.1
gene_c23_3690V3.1	gene_c23_3690V1.1
gene_c23_3730V3.1	gene_c23_3730V1.1
gene_c23_3760V3.1	gene_c23_3760V1.1
gene_c23_3780V3.1	gene_c23_3780V1.1
gene_c23_380V3.1	gene_c23_380V1.1
gene_c23_3810V3.1	gene_c23_3810V1.1
gene_c23_3820V3.1	gene_c23_3820V1.1
gene_c23_3850V3.1	gene_c23_3850V1.1
gene_c23_3860V3.1	gene_c23_3860V1.1
gene_c23_3880V3.1	
gene_c23_3890V3.1	gene_c23_3890V1.1
gene_c23_3900V3.1	gene_c23_3900V1.1
gene_c23_390V3.1	gene_c23_390V1.1
gene_c23_3920V3.1	gene_c23_3920V1.1
gene_c23_400V3.1	gene_c23_400V1.1
gene_c23_4090V3.1	gene_c23_4090V1.1
gene_c23_4110V3.1	
gene_c23_4120V3.1	gene_c23_4120V1.1
gene_c23_4130V3.1	gene_c23_4130V1.1
gene_c23_4150V3.1	gene_c23_4150V1.1
gene_c23_4180V3.1	gene_c23_4180V1.1
gene_c23_4190V3.1	gene_c23_4190V1.1
gene_c23_419V3.1	
gene_c23_4200V3.1	gene_c23_4200V1.1
gene_c23_4310V3.1	gene_c23_4310V1.1
gene_c23_440V3.1	gene_c23_440V1.1
gene_c23_4430V3.1	gene_c23_4430V1.1
gene_c23_4450V3.1	gene_c23_4450V1.1
gene_c23_4470V3.1	gene_c23_4470V1.1
gene_c23_4491V3.1	
gene_c23_4510V3.1	gene_c23_4510V1.1
gene_c23_4520V3.1	gene_c23_4520V1.1
gene_c23_4540V3.1	gene_c23_4540V1.1
gene_c23_4560V3.1	gene_c23_4560V1.1
gene_c23_4600V3.1	gene_c23_4600V1.1
gene_c23_460V3.1	gene_c23_460V1.1
gene_c23_4610V3.1	gene_c23_4610V1.1
gene_c23_470V3.1	
gene_c23_490V3.1	gene_c23_490V1.1
gene_c23_500V3.1	gene_c23_500V1.1
gene_c23_5090V3.1	gene_c23_5090V1.1
gene_c23_5100V3.1	gene_c23_5100V1.1
gene_c23_510V3.1	gene_c23_510V1.1
gene_c23_5120V3.1	gene_c23_5120V1.1
gene_c23_5130V3.1	gene_c23_5130V1.1
gene_c23_5150V3.1	gene_c23_5150V1.1
gene_c23_5190V3.1	
gene_c23_5200V3.1	
gene_c23_5234V3.1	
gene_c23_5250V3.1	gene_c23_5250V1.1
gene_c23_5270V3.1	gene_c23_5270V1.1
gene_c23_5290V3.1	gene_c23_5290V1.1
gene_c23_5300V3.1	gene_c23_5300V1.1
gene_c23_5320V3.1	gene_c23_5320V1.1
gene_c23_5340V3.1	gene_c23_5340V1.1
gene_c23_5390V3.1	gene_c23_5390V1.1
gene_c23_5410V3.1	gene_c23_5410V1.1
gene_c23_5440V3.1	gene_c23_5440V1.1
gene_c23_5460V3.1	gene_c23_5460V1.1
gene_c23_5480V3.1	gene_c23_5480V1.1
gene_c23_5510V3.1	gene_c23_5510V1.1
gene_c23_5530V3.1	gene_c23_5530V1.1
gene_c23_5560V3.1	gene_c23_5560V1.1
gene_c23_5572V3.1	
gene_c23_5580V3.1	gene_c23_5580V1.1
gene_c23_5610V3.1	gene_c23_5610V1.1
gene_c23_5630V3.1	
gene_c23_5660V3.1	gene_c23_5660V1.1
gene_c23_5670V3.1	gene_c23_5670V1.1
gene_c23_5710V3.1	gene_c23_5710V1.1
gene_c23_5720V3.1	gene_c23_5720V1.1
gene_c23_5760V3.1	
gene_c23_5850V3.1	gene_c23_5850V1.1
gene_c23_5870V3.1	gene_c23_5870V1.1
gene_c23_5890V3.1	gene_c23_5890V1.1
gene_c23_5901V3.1	
gene_c23_5929V3.1	
gene_c23_5960V3.1	gene_c23_5960V1.1
gene_c23_5970V3.1	gene_c23_5970V1.1
gene_c23_5980V3.1	gene_c23_5980V1.1
gene_c23_6040V3.1	gene_c23_6040V1.1
gene_c23_6050V3.1	gene_c23_6050V1.1
gene_c23_6060V3.1	gene_c23_6060V1.1
gene_c23_6070V3.1	gene_c23_6070V1.1
gene_c23_6090V3.1	gene_c23_6090V1.1
gene_c23_6120V3.1	gene_c23_6120V1.1
gene_c23_6140V3.1	gene_c23_6140V1.1
gene_c23_6150V3.1	gene_c23_6150V1.1
gene_c23_6190V3.1	gene_c23_6190V1.1
gene_c23_6210V3.1	gene_c23_6210V1.1
gene_c23_6220V3.1	
gene_c23_6230V3.1	gene_c23_6230V1.1
gene_c23_6240V3.1	gene_c23_6240V1.1
gene_c23_6260V3.1	gene_c23_6260V1.1
gene_c23_6280V3.1	gene_c23_6280V1.1
gene_c23_6290V3.1	gene_c23_6290V1.1
gene_c23_6300V3.1	gene_c23_6300V1.1
gene_c23_6310V3.1	gene_c23_6310V1.1
gene_c23_6330V3.1	
gene_c23_6370V3.1	gene_c23_6370V1.1
gene_c23_6430V3.1	
gene_c23_6440V3.1	gene_c23_6440V1.1
gene_c23_6470V3.1	gene_c23_6470V1.1
gene_c23_6490V3.1	gene_c23_6490V1.1
gene_c23_6510V3.1	gene_c23_6510V1.1
gene_c23_6540V3.1	gene_c23_6540V1.1
gene_c23_6560V3.1	gene_c23_6560V1.1
gene_c23_6570V3.1	gene_c23_6570V1.1
gene_c23_6580V3.1	gene_c23_6580V1.1
gene_c23_6600V3.1	gene_c23_6600V1.1
gene_c23_661V3.1	
gene_c23_6620V3.1	gene_c23_6620V1.1
gene_c23_6670V3.1	gene_c23_6670V1.1
gene_c23_6680V3.1	gene_c23_6680V1.1
gene_c23_670V3.1	gene_c23_670V1.1
gene_c23_6720V3.1	gene_c23_6720V1.1
gene_c23_6740V3.1	gene_c23_6740V1.1
gene_c23_6780V3.1	gene_c23_6780V1.1
gene_c23_6800V3.1	
gene_c23_680V3.1	gene_c23_680V1.1
gene_c23_6810V3.1	gene_c23_6810V1.1
gene_c23_6850V3.1	
gene_c23_6860V3.1	gene_c23_6860V1.1
gene_c23_6870V3.1	gene_c23_6870V1.1
gene_c23_6900V3.1	gene_c23_6900V1.1
gene_c23_690V3.1	gene_c23_690V1.1
gene_c23_6910V3.1	gene_c23_6910V1.1
gene_c23_6980V3.1	gene_c23_6980V1.1
gene_c23_6990V3.1	gene_c23_6990V1.1
gene_c23_7040V3.1	gene_c23_7040V1.1
gene_c23_7050V3.1	gene_c23_7050V1.1
gene_c23_7060V3.1	
gene_c23_7100V3.1	gene_c23_7100V1.1
gene_c23_7110V3.1	gene_c23_7110V1.1
gene_c23_7130V3.1	gene_c23_7130V1.1
gene_c23_7140V3.1	gene_c23_7140V1.1
gene_c23_7144V3.1	
gene_c23_7150V3.1	gene_c23_7150V1.1
gene_c23_7200V3.1	gene_c23_7200V1.1
gene_c23_7210V3.1	gene_c23_7210V1.1
gene_c23_7327V3.1	
gene_c23_7330V3.1	
gene_c23_7340V3.1	gene_c23_7340V1.1
gene_c23_7357V3.1	
gene_c23_7400V3.1	gene_c23_7400V1.1
gene_c23_7470V3.1	gene_c23_7470V1.1
gene_c23_7500V3.1	gene_c23_7500V1.1
gene_c23_7520V3.1	gene_c23_7520V1.1
gene_c23_7530V3.1	gene_c23_7530V1.1
gene_c23_7540V3.1	gene_c23_7540V1.1
gene_c23_7569V3.1	
gene_c23_7600V3.1	gene_c23_7600V1.1
gene_c23_7625V3.1	
gene_c23_7640V3.1	gene_c23_7640V1.1
gene_c23_7650V3.1	gene_c23_7650V1.1
gene_c23_7660V3.1	gene_c23_7660V1.1
gene_c23_7670V3.1	gene_c23_7670V1.1
gene_c23_7680V3.1	gene_c23_7680V1.1
gene_c23_7740V3.1	gene_c23_7740V1.1
gene_c23_7750V3.1	gene_c23_7750V1.1
gene_c23_7760V3.1	gene_c23_7760V1.1
gene_c23_7770V3.1	gene_c23_7770V1.1
gene_c23_7780V3.1	gene_c23_7780V1.1
gene_c23_7790V3.1	gene_c23_7790V1.1
gene_c23_7810V3.1	gene_c23_7810V1.1
gene_c23_7820V3.1	gene_c23_7820V1.1
gene_c23_7830V3.1	gene_c23_7830V1.1
gene_c23_7840V3.1	gene_c23_7840V1.1
gene_c23_7860V3.1	gene_c23_7860V1.1
gene_c23_7870V3.1	gene_c23_7870V1.1
gene_c23_7880V3.1	gene_c23_7880V1.1
gene_c23_7890V3.1	gene_c23_7890V1.1
gene_c23_7920V3.1	
gene_c23_7990V3.1	gene_c23_7990V1.1
gene_c23_8000V3.1	gene_c23_8000V1.1
gene_c23_800V3.1	gene_c23_800V1.1
gene_c23_8010V3.1	
gene_c23_8030V3.1	gene_c23_8030V1.1
gene_c23_8050V3.1	gene_c23_8050V1.1
gene_c23_8060V3.1	gene_c23_8060V1.1
gene_c23_8061V3.1	
gene_c23_8100V3.1	gene_c23_8100V1.1
gene_c23_810V3.1	gene_c23_810V1.1
gene_c23_8110V3.1	gene_c23_8110V1.1
gene_c23_8130V3.1	gene_c23_8130V1.1
gene_c23_8140V3.1	gene_c23_8140V1.1
gene_c23_8160V3.1	gene_c23_8160V1.1
gene_c23_8190V3.1	gene_c23_8190V1.1
gene_c23_8210V3.1	
gene_c23_8220V3.1	gene_c23_8220V1.1
gene_c23_8240V3.1	gene_c23_8240V1.1
gene_c23_8280V3.1	gene_c23_8280V1.1
