gene1.1	gene1_v2.1
gene_c2_17670V3.1	gene_s281_112V2.1;gene_s281_113V2.1
gene_c2_17690V3.1	gene_s281_111V2.1;gene_s281_112V2.1
gene_c2_17700V3.1	gene_s281_110V2.1
gene_c2_1770V3.1	gene_s243_59V2.1
gene_c2_17710V3.1	gene_s281_108V2.1
gene_c2_17720V3.1	gene_s281_105V2.1
gene_c2_17740V3.1	
gene_c2_17750V3.1	gene_s281_98V2.1
gene_c2_17770V3.1	
gene_c2_17780V3.1	
gene_c2_17790V3.1	
gene_c2_1780V3.1	gene_s243_60V2.1
gene_c2_17810V3.1	gene_s281_96V2.1
gene_c2_17820V3.1	gene_s281_94V2.1
gene_c2_17830V3.1	gene_s281_92V2.1;gene_s281_93V2.1
gene_c2_17840V3.1	gene_s281_93V2.1
gene_c2_17850V3.1	gene_s281_92V2.1
gene_c2_17860V3.1	gene_s281_90V2.1
gene_c2_17870V3.1	gene_s281_89V2.1
gene_c2_17900V3.1	gene_s281_87V2.1
gene_c2_1790V3.1	gene_s243_61V2.1
gene_c2_17910V3.1	gene_s281_85V2.1
gene_c2_17920V3.1	gene_s281_82V2.1
gene_c2_17940V3.1	gene_s281_81V2.1
gene_c2_17959V3.1	gene_s281_76V2.1
gene_c2_17980V3.1	gene_s281_75V2.1
gene_c2_18020V3.1	gene_s281_71V2.1
gene_c2_18030V3.1	gene_s281_70V2.1
gene_c2_18040V3.1	gene_s281_69V2.1
gene_c2_18051V3.1	
gene_c2_18070V3.1	gene_s281_64V2.1
gene_c2_18080V3.1	
gene_c2_180V3.1	gene_s226_14V2.1
gene_c2_1810V3.1	gene_s243_62V2.1;gene_s243_63V2.1
gene_c2_18110V3.1	gene_s281_61V2.1;gene_s281_62V2.1;gene_s59_1V2.1
gene_c2_18120V3.1	gene_s281_60V2.1
gene_c2_18123V3.1	gene_s281_60V2.1
gene_c2_18130V3.1	gene_s281_59V2.1
gene_c2_18140V3.1	gene_s281_58V2.1
gene_c2_18150V3.1	gene_s281_57V2.1
gene_c2_18170V3.1	gene_s281_56V2.1
gene_c2_181V3.1	gene_s226_14V2.1
gene_c2_1820V3.1	gene_s243_64V2.1
gene_c2_18240V3.1	gene_s281_52V2.1
gene_c2_18300V3.1	gene_s281_44V2.1
gene_c2_18330V3.1	gene_s281_41V2.1
gene_c2_18380V3.1	gene_s281_35V2.1
gene_c2_18410V3.1	gene_s281_32V2.1
gene_c2_18420V3.1	gene_s281_29V2.1
gene_c2_18430V3.1	gene_s281_28V2.1
gene_c2_18440V3.1	gene_s281_27V2.1
gene_c2_18450V3.1	gene_s281_26V2.1
gene_c2_18470V3.1	
gene_c2_18480V3.1	gene_s281_21V2.1;gene_s281_23V2.1
gene_c2_18500V3.1	gene_s281_20V2.1
gene_c2_1850V3.1	gene_s243_67V2.1
gene_c2_18510V3.1	gene_s281_19V2.1
gene_c2_18520V3.1	gene_s281_17V2.1
gene_c2_18530V3.1	gene_s281_18V2.1
gene_c2_18540V3.1	gene_s281_16V2.1
gene_c2_18560V3.1	gene_s281_14V2.1
gene_c2_18570V3.1	gene_s281_13V2.1;gene_s281_14V2.1
gene_c2_18590V3.1	gene_s281_10V2.1
gene_c2_18600V3.1	gene_s281_9V2.1
gene_c2_1860V3.1	gene_s243_69V2.1
gene_c2_18610V3.1	gene_s281_8V2.1
gene_c2_18620V3.1	gene_s281_7V2.1
gene_c2_18630V3.1	gene_s281_5V2.1
gene_c2_18640V3.1	gene_s281_3V2.1
gene_c2_18670V3.1	gene_s281_1V2.1
gene_c2_18680V3.1	
gene_c2_18690V3.1	
gene_c2_1870V3.1	gene_s243_70V2.1
gene_c2_18710V3.1	
gene_c2_1871V3.1	
gene_c2_18826V3.1	
gene_c2_18830V3.1	gene_s343_5V2.1
gene_c2_18840V3.1	gene_s343_7V2.1;gene_s343_8V2.1
gene_c2_18850V3.1	gene_s343_8V2.1
gene_c2_18860V3.1	gene_s343_10V2.1
gene_c2_18870V3.1	gene_s343_11V2.1
gene_c2_18884V3.1	gene_s343_12V2.1
gene_c2_18900V3.1	gene_s343_14V2.1
gene_c2_1890V3.1	
gene_c2_18910V3.1	gene_s343_16V2.1
gene_c2_18930V3.1	gene_s343_70V2.1;gene_s343_71V2.1
gene_c2_18959V3.1	gene_s343_68V2.1
gene_c2_18960V3.1	gene_s343_68V2.1
gene_c2_18970V3.1	gene_s343_67V2.1
gene_c2_19000V3.1	gene_s343_62V2.1
gene_c2_1900V3.1	
gene_c2_19110V3.1	gene_s343_60V2.1
gene_c2_19140V3.1	gene_s343_57V2.1
gene_c2_19150V3.1	gene_s343_58V2.1
gene_c2_19170V3.1	gene_s343_50V2.1
gene_c2_19180V3.1	gene_s343_49V2.1
gene_c2_1920V3.1	gene_s243_71V2.1
gene_c2_19210V3.1	
gene_c2_19250V3.1	gene_s343_46V2.1
gene_c2_19260V3.1	gene_s343_44V2.1;gene_s343_45V2.1
gene_c2_19280V3.1	gene_s343_44V2.1;gene_s343_45V2.1
gene_c2_19310V3.1	gene_s343_39V2.1
gene_c2_19330V3.1	gene_s343_34V2.1;gene_s343_36V2.1
gene_c2_19340V3.1	gene_s343_34V2.1;gene_s343_36V2.1
gene_c2_19380V3.1	gene_s343_27V2.1;gene_s343_28V2.1
gene_c2_19390V3.1	gene_s343_27V2.1;gene_s343_28V2.1
gene_c2_19400V3.1	gene_s343_26V2.1
gene_c2_1940V3.1	gene_s243_72V2.1;gene_s243_73V2.1
gene_c2_19410V3.1	gene_s343_26V2.1
gene_c2_19430V3.1	gene_s343_21V2.1
gene_c2_19460V3.1	gene_s343_19V2.1
gene_c2_19470V3.1	
gene_c2_19490V3.1	gene_s336_4V2.1
gene_c2_19508V3.1	
gene_c2_1951V3.1	gene_s243_73V2.1
gene_c2_19520V3.1	gene_s336_7V2.1
gene_c2_19550V3.1	gene_s336_8V2.1;gene_s336_9V2.1
gene_c2_19570V3.1	gene_s336_10V2.1
gene_c2_19580V3.1	gene_s336_12V2.1
gene_c2_19585V3.1	gene_s336_12V2.1;gene_s336_15V2.1
gene_c2_19600V3.1	gene_s336_13V2.1
gene_c2_1960V3.1	gene_s243_74V2.1
gene_c2_19610V3.1	gene_s336_16V2.1
gene_c2_19630V3.1	
gene_c2_19640V3.1	gene_s336_17V2.1
gene_c2_19660V3.1	gene_s336_18V2.1
gene_c2_19669V3.1	
gene_c2_19690V3.1	gene_s336_21V2.1
gene_c2_19700V3.1	gene_s336_22V2.1
gene_c2_19710V3.1	gene_s336_24V2.1;gene_s336_25V2.1
gene_c2_19720V3.1	gene_s336_25V2.1
gene_c2_19730V3.1	gene_s336_26V2.1
gene_c2_19740V3.1	gene_s336_27V2.1
gene_c2_19750V3.1	
gene_c2_19760V3.1	
gene_c2_19770V3.1	
gene_c2_19780V3.1	gene_s336_28V2.1
gene_c2_19810V3.1	gene_s336_31V2.1
gene_c2_19830V3.1	gene_s336_34V2.1;gene_s336_35V2.1
gene_c2_19842V3.1	gene_s336_35V2.1
gene_c2_19850V3.1	gene_s336_36V2.1
gene_c2_19860V3.1	gene_s336_38V2.1
gene_c2_19870V3.1	
gene_c2_19900V3.1	gene_s336_43V2.1;gene_s336_44V2.1
gene_c2_19910V3.1	gene_s336_43V2.1;gene_s336_44V2.1
gene_c2_19940V3.1	gene_s336_47V2.1
gene_c2_19950V3.1	gene_s336_48V2.1
gene_c2_19971V3.1	gene_s336_50V2.1
gene_c2_19980V3.1	gene_s336_51V2.1
gene_c2_19990V3.1	gene_s336_52V2.1
gene_c2_20010V3.1	gene_s336_54V2.1
gene_c2_20020V3.1	gene_s336_56V2.1
gene_c2_2002V3.1	gene_s243_79V2.1
gene_c2_20030V3.1	gene_s336_57V2.1
gene_c2_20080V3.1	gene_s336_61V2.1
gene_c2_200V3.1	gene_s226_16V2.1
gene_c2_2010V3.1	
gene_c2_20110V3.1	gene_s336_63V2.1
gene_c2_20120V3.1	gene_s336_65V2.1
gene_c2_20130V3.1	gene_s336_66V2.1
gene_c2_20141V3.1	
gene_c2_20160V3.1	gene_s336_69V2.1
gene_c2_20180V3.1	gene_s336_70V2.1
gene_c2_20190V3.1	gene_s336_71V2.1
gene_c2_20240V3.1	gene_s165_3V2.1
gene_c2_20290V3.1	gene_s165_10V2.1;gene_s165_16V2.1
gene_c2_20320V3.1	gene_s165_12V2.1
gene_c2_20330V3.1	gene_s165_13V2.1
gene_c2_20350V3.1	gene_s165_14V2.1
gene_c2_20380V3.1	gene_s165_18V2.1;gene_s165_19V2.1;gene_s165_20V2.1
gene_c2_20400V3.1	gene_s165_21V2.1
gene_c2_2040V3.1	
gene_c2_20450V3.1	gene_s165_25V2.1
gene_c2_20460V3.1	
gene_c2_20491V3.1	
gene_c2_20500V3.1	gene_s165_30V2.1
gene_c2_20510V3.1	gene_s165_33V2.1
gene_c2_20520V3.1	
gene_c2_20530V3.1	gene_s165_38V2.1
gene_c2_20540V3.1	gene_s165_39V2.1
gene_c2_20550V3.1	gene_s165_40V2.1
gene_c2_20570V3.1	
gene_c2_20608V3.1	
gene_c2_2060V3.1	gene_s243_85V2.1
gene_c2_20610V3.1	gene_s165_45V2.1;gene_s165_46V2.1
gene_c2_20630V3.1	gene_s165_47V2.1
gene_c2_20640V3.1	gene_s165_48V2.1
gene_c2_20660V3.1	gene_s165_51V2.1
gene_c2_20690V3.1	gene_s165_54V2.1
gene_c2_20700V3.1	gene_s165_55V2.1
gene_c2_2070V3.1	gene_s243_85V2.1
gene_c2_20770V3.1	gene_s165_60V2.1
gene_c2_20820V3.1	gene_s165_62V2.1;gene_s165_63V2.1
gene_c2_20840V3.1	gene_s165_65V2.1
gene_c2_20850V3.1	gene_s165_66V2.1
gene_c2_20860V3.1	gene_s165_67V2.1
gene_c2_20930V3.1	gene_s165_76V2.1;gene_s165_77V2.1
gene_c2_20989V3.1	gene_s165_90V2.1;gene_s165_91V2.1;gene_s165_92V2.1
gene_c2_20V3.1	
gene_c2_21031V3.1	
gene_c2_21080V3.1	gene_s165_99V2.1
gene_c2_21100V3.1	gene_s165_105V2.1
gene_c2_21110V3.1	gene_s165_106V2.1
gene_c2_21130V3.1	gene_s165_107V2.1
gene_c2_21160V3.1	gene_s165_109V2.1
gene_c2_21180V3.1	gene_s165_112V2.1
gene_c2_2120V3.1	gene_s243_89V2.1
gene_c2_21230V3.1	gene_s165_115V2.1
gene_c2_21250V3.1	gene_s165_119V2.1
gene_c2_21260V3.1	gene_s165_121V2.1
gene_c2_21270V3.1	gene_s165_123V2.1
gene_c2_21290V3.1	gene_s165_124V2.1
gene_c2_21300V3.1	gene_s165_125V2.1
gene_c2_21301V3.1	
gene_c2_2130V3.1	gene_s243_90V2.1
gene_c2_21310V3.1	gene_s165_126V2.1
gene_c2_21320V3.1	
gene_c2_21330V3.1	gene_s165_128V2.1
gene_c2_21360V3.1	gene_s165_129V2.1;gene_s165_131V2.1;gene_s165_132V2.1
gene_c2_21370V3.1	gene_s165_131V2.1;gene_s165_132V2.1
gene_c2_21380V3.1	gene_s165_131V2.1
gene_c2_21390V3.1	gene_s165_133V2.1
gene_c2_2140V3.1	gene_s243_93V2.1
gene_c2_21410V3.1	gene_s165_135V2.1;gene_s165_136V2.1
gene_c2_21430V3.1	gene_s165_138V2.1
gene_c2_21470V3.1	gene_s125_1V2.1
gene_c2_2150V3.1	
gene_c2_21540V3.1	gene_s125_6V2.1
gene_c2_21553V3.1	gene_s125_7V2.1;gene_s125_8V2.1
gene_c2_21560V3.1	gene_s125_8V2.1
gene_c2_21580V3.1	gene_s125_13V2.1
gene_c2_21590V3.1	gene_s125_14V2.1
gene_c2_21600V3.1	gene_s125_16V2.1
gene_c2_21660V3.1	gene_s125_23V2.1
gene_c2_21670V3.1	gene_s125_24V2.1
gene_c2_21680V3.1	gene_s125_26V2.1
gene_c2_21686V3.1	gene_s125_28V2.1
gene_c2_21690V3.1	gene_s125_28V2.1
gene_c2_2170V3.1	gene_s226_108V2.1
gene_c2_21710V3.1	gene_s125_30V2.1;gene_s125_31V2.1
gene_c2_21720V3.1	gene_s125_34V2.1
gene_c2_21748V3.1	
gene_c2_21750V3.1	
gene_c2_21760V3.1	gene_s125_39V2.1
gene_c2_21770V3.1	gene_s125_39V2.1
gene_c2_21780V3.1	gene_s125_41V2.1
gene_c2_21820V3.1	gene_s125_44V2.1
gene_c2_21840V3.1	
gene_c2_21860V3.1	gene_s125_47V2.1
gene_c2_21920V3.1	gene_s125_48V2.1
gene_c2_21930V3.1	gene_s125_49V2.1
gene_c2_21940V3.1	gene_s125_50V2.1
gene_c2_21950V3.1	gene_s125_53V2.1;gene_s125_54V2.1
gene_c2_21970V3.1	gene_s125_56V2.1;gene_s125_57V2.1
gene_c2_21980V3.1	gene_s125_58V2.1
gene_c2_22000V3.1	gene_s125_61V2.1
gene_c2_2200V3.1	gene_s226_110V2.1
gene_c2_22010V3.1	gene_s125_60V2.1;gene_s125_63V2.1
gene_c2_22020V3.1	gene_s125_63V2.1
gene_c2_22040V3.1	gene_s125_64V2.1
gene_c2_22050V3.1	
gene_c2_22070V3.1	gene_s125_69V2.1
gene_c2_220V3.1	gene_s226_17V2.1
gene_c2_2210V3.1	
gene_c2_22120V3.1	gene_s125_75V2.1
gene_c2_22140V3.1	gene_s125_77V2.1
gene_c2_22190V3.1	gene_s125_81V2.1
gene_c2_2220V3.1	gene_s226_111V2.1
gene_c2_22231V3.1	gene_s125_88V2.1
gene_c2_22310V3.1	gene_s125_91V2.1
gene_c2_22389V3.1	
gene_c2_22410V3.1	gene_s125_96V2.1
gene_c2_22420V3.1	gene_s125_97V2.1
gene_c2_22470V3.1	gene_s125_101V2.1
gene_c2_22478V3.1	gene_s125_101V2.1
gene_c2_22480V3.1	gene_s125_102V2.1
gene_c2_22500V3.1	
gene_c2_22540V3.1	gene_s125_105V2.1
gene_c2_22550V3.1	gene_s125_107V2.1
gene_c2_22570V3.1	gene_s125_108V2.1
gene_c2_22580V3.1	
gene_c2_22600V3.1	gene_s125_112V2.1
gene_c2_22630V3.1	gene_s125_114V2.1
gene_c2_22641V3.1	
gene_c2_22950V3.1	gene_s520_1V2.1
gene_c2_2300V3.1	gene_s226_114V2.1
gene_c2_23040V3.1	gene_s135_126V2.1
gene_c2_23060V3.1	gene_s135_123V2.1
gene_c2_23100V3.1	gene_s135_121V2.1
gene_c2_2310V3.1	gene_s226_119V2.1
gene_c2_23110V3.1	
gene_c2_23130V3.1	gene_s135_118V2.1
gene_c2_23140V3.1	gene_s135_118V2.1
gene_c2_23160V3.1	gene_s135_117V2.1
gene_c2_23170V3.1	gene_s135_116V2.1
gene_c2_23190V3.1	gene_s135_115V2.1
gene_c2_23200V3.1	gene_s135_112V2.1
gene_c2_2320V3.1	
gene_c2_23210V3.1	gene_s135_111V2.1
gene_c2_23290V3.1	gene_s135_103V2.1
gene_c2_23300V3.1	gene_s135_101V2.1
gene_c2_23320V3.1	gene_s135_99V2.1
gene_c2_23370V3.1	gene_s135_98V2.1
gene_c2_2341V3.1	
gene_c2_23430V3.1	
gene_c2_23440V3.1	
gene_c2_23460V3.1	
gene_c2_23470V3.1	gene_s135_94V2.1
gene_c2_23477V3.1	gene_s135_91V2.1
gene_c2_23480V3.1	gene_s135_91V2.1
gene_c2_23490V3.1	
gene_c2_23491V3.1	gene_s135_91V2.1
gene_c2_23494V3.1	gene_s135_91V2.1
gene_c2_23500V3.1	gene_s135_90V2.1;gene_s135_91V2.1
gene_c2_23510V3.1	gene_s135_90V2.1
gene_c2_23515V3.1	
gene_c2_23550V3.1	gene_s135_82V2.1;gene_s135_83V2.1
gene_c2_23590V3.1	gene_s135_79V2.1;gene_s135_80V2.1
gene_c2_2360V3.1	
gene_c2_23660V3.1	gene_s135_69V2.1
gene_c2_23680V3.1	gene_s135_68V2.1
gene_c2_23690V3.1	gene_s135_67V2.1
gene_c2_23700V3.1	gene_s135_65V2.1
gene_c2_2370V3.1	
gene_c2_23720V3.1	gene_s135_64V2.1
gene_c2_23730V3.1	
gene_c2_23750V3.1	gene_s135_61V2.1
gene_c2_2380V3.1	gene_s7_1V2.1
gene_c2_23830V3.1	gene_s795_4V2.1
gene_c2_23840V3.1	gene_s135_59V2.1;gene_s795_3V2.1
gene_c2_23860V3.1	gene_s135_58V2.1
gene_c2_23870V3.1	
gene_c2_23880V3.1	gene_s135_57V2.1
gene_c2_23890V3.1	gene_s135_56V2.1
gene_c2_23900V3.1	gene_s135_55V2.1
gene_c2_2390V3.1	
gene_c2_23910V3.1	gene_s135_53V2.1;gene_s135_54V2.1
gene_c2_23920V3.1	gene_s135_54V2.1
gene_c2_23960V3.1	gene_s135_48V2.1
gene_c2_23990V3.1	gene_s135_44V2.1;gene_s135_47V2.1
gene_c2_24000V3.1	gene_s135_44V2.1;gene_s135_47V2.1
gene_c2_2400V3.1	gene_s7_3V2.1;gene_s7_4V2.1;gene_s7_5V2.1;gene_s7_7V2.1
gene_c2_24060V3.1	gene_s135_39V2.1
gene_c2_24080V3.1	
gene_c2_24100V3.1	gene_s135_36V2.1
gene_c2_2410V3.1	gene_s7_3V2.1
gene_c2_24110V3.1	gene_s135_35V2.1
gene_c2_24120V3.1	gene_s135_34V2.1
gene_c2_24130V3.1	gene_s135_33V2.1
gene_c2_24140V3.1	gene_s135_32V2.1
gene_c2_24150V3.1	gene_s135_31V2.1
gene_c2_24160V3.1	gene_s135_29V2.1
gene_c2_24180V3.1	gene_s135_28V2.1
gene_c2_24230V3.1	gene_s135_26V2.1
gene_c2_24240V3.1	gene_s135_24V2.1;gene_s135_25V2.1
gene_c2_24250V3.1	gene_s135_24V2.1;gene_s135_25V2.1
gene_c2_24270V3.1	gene_s135_21V2.1
gene_c2_24290V3.1	gene_s135_17V2.1
gene_c2_24320V3.1	gene_s135_15V2.1
gene_c2_24400V3.1	gene_s135_7V2.1
gene_c2_24410V3.1	
gene_c2_24420V3.1	
gene_c2_24440V3.1	
gene_c2_24490V3.1	gene_s135_2V2.1
gene_c2_24500V3.1	gene_s135_3V2.1
gene_c2_24600V3.1	gene_s119_145V2.1;gene_s119_146V2.1
gene_c2_24620V3.1	gene_s119_138V2.1
gene_c2_2462V3.1	
gene_c2_24640V3.1	gene_s119_137V2.1
gene_c2_24660V3.1	
gene_c2_24670V3.1	gene_s119_135V2.1
gene_c2_24700V3.1	gene_s119_132V2.1
gene_c2_2470V3.1	gene_s7_8V2.1
gene_c2_24721V3.1	gene_s119_132V2.1
gene_c2_24723V3.1	
gene_c2_24739V3.1	
gene_c2_24761V3.1	
gene_c2_24770V3.1	
gene_c2_24778V3.1	
gene_c2_24830V3.1	
gene_c2_24840V3.1	gene_s119_119V2.1;gene_s119_120V2.1
gene_c2_24850V3.1	gene_s119_117V2.1
gene_c2_24860V3.1	gene_s119_116V2.1;gene_s119_117V2.1
gene_c2_24870V3.1	gene_s119_115V2.1
gene_c2_24880V3.1	gene_s119_113V2.1
gene_c2_24890V3.1	gene_s119_112V2.1
gene_c2_24900V3.1	gene_s119_110V2.1
gene_c2_24910V3.1	gene_s119_110V2.1
gene_c2_24930V3.1	gene_s119_107V2.1
gene_c2_24950V3.1	gene_s119_104V2.1
gene_c2_24980V3.1	gene_s119_101V2.1
gene_c2_25000V3.1	gene_s119_100V2.1
gene_c2_2500V3.1	gene_s7_10V2.1;gene_s7_11V2.1
gene_c2_25060V3.1	
gene_c2_25070V3.1	
gene_c2_250V3.1	gene_s226_17V2.1;gene_s226_18V2.1;gene_s226_19V2.1
gene_c2_2510V3.1	gene_s7_13V2.1
gene_c2_25130V3.1	
gene_c2_25160V3.1	
gene_c2_25170V3.1	gene_s119_86V2.1
gene_c2_2520V3.1	gene_s7_15V2.1
gene_c2_2526V3.1	gene_s7_16V2.1
gene_c2_2530V3.1	gene_s7_16V2.1
gene_c2_25330V3.1	
gene_c2_25350V3.1	
gene_c2_25380V3.1	gene_s119_71V2.1
gene_c2_25390V3.1	gene_s119_71V2.1
gene_c2_25440V3.1	gene_s119_66V2.1
gene_c2_25450V3.1	gene_s119_65V2.1
gene_c2_2550V3.1	
gene_c2_25580V3.1	gene_s119_57V2.1
gene_c2_25590V3.1	gene_s119_55V2.1
gene_c2_25620V3.1	gene_s119_54V2.1
gene_c2_25680V3.1	gene_s119_49V2.1
gene_c2_25690V3.1	gene_s119_48V2.1
gene_c2_2569V3.1	gene_s7_19V2.1
gene_c2_25700V3.1	gene_s119_48V2.1
gene_c2_25720V3.1	gene_s119_47V2.1
gene_c2_25730V3.1	
gene_c2_2575V3.1	
gene_c2_25760V3.1	gene_s119_43V2.1;gene_s119_44V2.1
gene_c2_2580V3.1	gene_s7_20V2.1
gene_c2_25820V3.1	
gene_c2_25840V3.1	
gene_c2_25857V3.1	gene_s119_36V2.1;gene_s119_37V2.1
gene_c2_25890V3.1	gene_s119_32V2.1
gene_c2_2590V3.1	
gene_c2_25910V3.1	gene_s119_31V2.1
gene_c2_25920V3.1	
gene_c2_25930V3.1	gene_s119_27V2.1
gene_c2_25950V3.1	gene_s119_24V2.1;gene_s119_25V2.1
gene_c2_25970V3.1	gene_s119_22V2.1
gene_c2_2600V3.1	
gene_c2_26030V3.1	gene_s119_17V2.1
gene_c2_26040V3.1	gene_s119_17V2.1
gene_c2_26060V3.1	gene_s119_14V2.1
gene_c2_260V3.1	gene_s226_20V2.1
gene_c2_26100V3.1	gene_s119_11V2.1;gene_s119_12V2.1
gene_c2_2610V3.1	
gene_c2_26110V3.1	gene_s119_11V2.1;gene_s119_12V2.1
gene_c2_26140V3.1	
gene_c2_26150V3.1	
gene_c2_26160V3.1	gene_s119_9V2.1
gene_c2_26170V3.1	gene_s119_8V2.1;gene_s119_9V2.1
gene_c2_26190V3.1	gene_s119_5V2.1
gene_c2_26200V3.1	gene_s119_4V2.1
gene_c2_2620V3.1	
gene_c2_26250V3.1	gene_s22_432V2.1
gene_c2_26260V3.1	
gene_c2_26270V3.1	gene_s22_429V2.1
gene_c2_26300V3.1	
gene_c2_26320V3.1	gene_s22_423V2.1
gene_c2_26340V3.1	gene_s22_422V2.1
gene_c2_26360V3.1	gene_s22_421V2.1
gene_c2_26370V3.1	gene_s22_420V2.1
gene_c2_26460V3.1	
gene_c2_26490V3.1	gene_s22_404V2.1;gene_s22_406V2.1
gene_c2_2650V3.1	gene_s7_33V2.1
gene_c2_26520V3.1	
gene_c2_26540V3.1	gene_s22_400V2.1
gene_c2_26550V3.1	gene_s22_399V2.1
gene_c2_26580V3.1	gene_s22_396V2.1
gene_c2_26590V3.1	gene_s22_395V2.1
gene_c2_2660V3.1	gene_s7_37V2.1
gene_c2_26650V3.1	gene_s22_383V2.1;gene_s22_384V2.1
gene_c2_26690V3.1	gene_s22_380V2.1;gene_s22_381V2.1;gene_s22_382V2.1
gene_c2_26700V3.1	gene_s22_380V2.1;gene_s22_381V2.1
gene_c2_26720V3.1	gene_s22_377V2.1;gene_s22_378V2.1
gene_c2_26760V3.1	
gene_c2_26770V3.1	gene_s22_375V2.1
gene_c2_26790V3.1	gene_s22_374V2.1
gene_c2_2680V3.1	gene_s7_39V2.1
gene_c2_26890V3.1	gene_s22_368V2.1
gene_c2_26894V3.1	
gene_c2_26900V3.1	gene_s22_366V2.1
gene_c2_26920V3.1	gene_s22_365V2.1
gene_c2_26940V3.1	gene_s22_365V2.1
gene_c2_26970V3.1	gene_s22_364V2.1
gene_c2_26990V3.1	gene_s22_361V2.1;gene_s22_362V2.1
gene_c2_27000V3.1	gene_s22_359V2.1
gene_c2_2700V3.1	gene_s7_40V2.1
gene_c2_27020V3.1	gene_s22_356V2.1
gene_c2_27040V3.1	
gene_c2_27070V3.1	gene_s22_348V2.1
gene_c2_27090V3.1	gene_s22_347V2.1
gene_c2_270V3.1	gene_s226_21V2.1
gene_c2_2710V3.1	gene_s7_42V2.1
gene_c2_27110V3.1	gene_s22_344V2.1;gene_s22_345V2.1
gene_c2_27120V3.1	gene_s22_344V2.1;gene_s22_345V2.1
gene_c2_27130V3.1	gene_s22_343V2.1
gene_c2_27150V3.1	gene_s22_342V2.1
gene_c2_27170V3.1	
gene_c2_27180V3.1	gene_s22_340V2.1
gene_c2_2720V3.1	gene_s7_43V2.1
gene_c2_27210V3.1	gene_s22_337V2.1
gene_c2_27230V3.1	
gene_c2_27270V3.1	gene_s22_333V2.1;gene_s22_334V2.1
gene_c2_27280V3.1	gene_s22_332V2.1
gene_c2_2730V3.1	gene_s7_44V2.1
gene_c2_27310V3.1	gene_s22_329V2.1
gene_c2_27320V3.1	gene_s22_325V2.1;gene_s22_326V2.1
gene_c2_27330V3.1	gene_s22_325V2.1
gene_c2_27340V3.1	gene_s22_323V2.1
gene_c2_27350V3.1	gene_s22_322V2.1
gene_c2_2735V3.1	
gene_c2_2740V3.1	gene_s7_46V2.1
gene_c2_27440V3.1	gene_s22_320V2.1
gene_c2_27470V3.1	
gene_c2_27480V3.1	gene_s22_315V2.1;gene_s22_316V2.1
gene_c2_27490V3.1	gene_s22_314V2.1;gene_s22_315V2.1;gene_s22_316V2.1
gene_c2_27500V3.1	gene_s22_314V2.1
gene_c2_2750V3.1	gene_s7_47V2.1
gene_c2_27510V3.1	gene_s22_312V2.1
gene_c2_27530V3.1	gene_s22_313V2.1
gene_c2_27540V3.1	gene_s22_311V2.1
gene_c2_27550V3.1	gene_s22_310V2.1
gene_c2_27580V3.1	gene_s22_309V2.1
gene_c2_27590V3.1	gene_s22_308V2.1
gene_c2_27600V3.1	gene_s22_307V2.1;gene_s22_308V2.1
gene_c2_2760V3.1	gene_s7_49V2.1
gene_c2_27610V3.1	gene_s22_306V2.1;gene_s22_307V2.1
gene_c2_27620V3.1	gene_s22_306V2.1
gene_c2_27642V3.1	
gene_c2_27650V3.1	gene_s22_299V2.1
gene_c2_27680V3.1	gene_s22_296V2.1
gene_c2_27690V3.1	
gene_c2_27740V3.1	gene_s22_291V2.1
gene_c2_2780V3.1	gene_s7_51V2.1
gene_c2_27810V3.1	gene_s22_283V2.1
gene_c2_27820V3.1	gene_s22_281V2.1;gene_s22_282V2.1
gene_c2_27880V3.1	gene_s22_280V2.1
gene_c2_2790V3.1	gene_s7_53V2.1
gene_c2_27910V3.1	gene_s22_279V2.1
gene_c2_27930V3.1	gene_s22_276V2.1
gene_c2_27940V3.1	
gene_c2_27960V3.1	
gene_c2_27970V3.1	gene_s22_274V2.1
gene_c2_27980V3.1	gene_s22_273V2.1
gene_c2_27990V3.1	gene_s22_272V2.1
gene_c2_28010V3.1	gene_s22_270V2.1
gene_c2_28020V3.1	gene_s22_269V2.1
gene_c2_28030V3.1	gene_s22_268V2.1
gene_c2_28040V3.1	gene_s22_267V2.1
gene_c2_28050V3.1	gene_s22_264V2.1;gene_s22_265V2.1
gene_c2_28060V3.1	gene_s22_265V2.1
gene_c2_28070V3.1	gene_s22_263V2.1
gene_c2_28090V3.1	
gene_c2_280V3.1	gene_s226_22V2.1
gene_c2_28110V3.1	
gene_c2_28130V3.1	gene_s22_258V2.1
gene_c2_28140V3.1	gene_s22_257V2.1
gene_c2_28160V3.1	gene_s22_255V2.1;gene_s22_256V2.1
gene_c2_28162V3.1	gene_s22_255V2.1;gene_s22_256V2.1
gene_c2_28170V3.1	gene_s22_255V2.1
gene_c2_28180V3.1	gene_s22_254V2.1
gene_c2_28182V3.1	gene_s22_254V2.1
gene_c2_28190V3.1	
gene_c2_28200V3.1	gene_s22_251V2.1;gene_s22_252V2.1;gene_s22_253V2.1
gene_c2_2820V3.1	gene_s7_54V2.1;gene_s7_55V2.1
gene_c2_2821V3.1	gene_s7_54V2.1;gene_s7_55V2.1
gene_c2_28248V3.1	
gene_c2_28260V3.1	gene_s22_243V2.1;gene_s22_244V2.1
gene_c2_28270V3.1	gene_s22_242V2.1;gene_s22_243V2.1
